PNR -> 137737484171,  Date -> 2023-03-10,  Coach_no -> 1,  Coach_type -> SL,  Berth_no -> 1,  Berth_type -> LB
PNR -> 1711143599821,  Date -> 2023-10-09,  Coach_no -> 4,  Coach_type -> AC,  Berth_no -> 4,  Berth_type -> LB
PNR -> 1711143599821,  Date -> 2023-10-09,  Coach_no -> 4,  Coach_type -> AC,  Berth_no -> 5,  Berth_type -> MB
PNR -> 1711143599821,  Date -> 2023-10-09,  Coach_no -> 4,  Coach_type -> AC,  Berth_no -> 6,  Berth_type -> UB
PNR -> 1711143599821,  Date -> 2023-10-09,  Coach_no -> 4,  Coach_type -> AC,  Berth_no -> 7,  Berth_type -> SL
PNR -> 3326501018679,  Date -> 2023-10-09,  Coach_no -> 4,  Coach_type -> AC,  Berth_no -> 16,  Berth_type -> SU
PNR -> 3326501018679,  Date -> 2023-10-09,  Coach_no -> 4,  Coach_type -> AC,  Berth_no -> 17,  Berth_type -> LB
PNR -> 3326501018679,  Date -> 2023-10-09,  Coach_no -> 4,  Coach_type -> AC,  Berth_no -> 18,  Berth_type -> MB
PNR -> 2638297870234,  Date -> 2023-10-09,  Coach_no -> 5,  Coach_type -> AC,  Berth_no -> 10,  Berth_type -> MB
PNR -> 2638297870234,  Date -> 2023-10-09,  Coach_no -> 5,  Coach_type -> AC,  Berth_no -> 11,  Berth_type -> UB
PNR -> 2638297870234,  Date -> 2023-10-09,  Coach_no -> 5,  Coach_type -> AC,  Berth_no -> 12,  Berth_type -> LB
PNR -> 2638297870234,  Date -> 2023-10-09,  Coach_no -> 5,  Coach_type -> AC,  Berth_no -> 13,  Berth_type -> MB
PNR -> 2638297870234,  Date -> 2023-10-09,  Coach_no -> 5,  Coach_type -> AC,  Berth_no -> 14,  Berth_type -> UB
PNR -> 2638297870234,  Date -> 2023-10-09,  Coach_no -> 5,  Coach_type -> AC,  Berth_no -> 15,  Berth_type -> SL
PNR -> 2638297870234,  Date -> 2023-10-09,  Coach_no -> 5,  Coach_type -> AC,  Berth_no -> 16,  Berth_type -> SU
PNR -> 2638297870234,  Date -> 2023-10-09,  Coach_no -> 5,  Coach_type -> AC,  Berth_no -> 17,  Berth_type -> LB
